word,frequency,year,term,source_pdf,total_tokens,relative_freq
rock,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
rocky,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
san,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
scent,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
science,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
sea,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
second,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
seeing,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
sense,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
sicily,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
sight,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
significant,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
simple,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
sits,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
size,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
